,f,p,t
922,168569500.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/168569500.V13.jpeg,3
923,T0101463200.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0101463200.V13.jpeg,3
924,T0103779900.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0103779900.V13.jpeg,3
925,175072300.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/175072300.V13.jpeg,3
926,154534628.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/154534628.V13.jpeg,3
927,T0113213300.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0113213300.V13.jpeg,3
928,128949100.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/128949100.V13.jpeg,3
929,TO105350107.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TO105350107.V13.jpeg,3
930,173578100.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/173578100.V13.jpeg,3
931,TOO84471100.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TOO84471100.V13.jpeg,3
932,T00117250310.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T00117250310.V13.jpeg,3
933,T0151517207.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0151517207.V13.jpeg,3
934,T0102074503.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0102074503.V13.jpeg,3
935,170926300.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/170926300.V13.jpeg,3
936,T0089208401.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0089208401.V13.jpeg,3
937,T0084963200.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0084963200.V13.jpeg,3
938,168154000.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/168154000.V13.jpeg,3
939,T00116826100.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T00116826100.V13.jpeg,3
940,176712300.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/176712300.V13.jpeg,3
941,TO11205.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TO11205.V13.jpeg,3
942,T00133637001.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T00133637001.V13.jpeg,3
943,T0075079800.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0075079800.V13.jpeg,3
944,TOO94088507.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TOO94088507.V13.jpeg,3
945,167783300.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/167783300.V13.jpeg,3
946,T0049541900.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0049541900.V13.jpeg,3
947,84963200.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/84963200.V13.jpeg,3
948,T0048520300.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0048520300.V13.jpeg,3
949,T0111323407.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0111323407.V13.jpeg,3
950,T0104628104.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0104628104.V13.jpeg,3
951,178191200.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/178191200.V13.jpeg,3
952,38511300.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/38511300.V13.jpeg,3
953,TOO87636802.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TOO87636802.V13.jpeg,3
954,156421900.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/156421900.V13.jpeg,3
955,145935903.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/145935903.V13.jpeg,3
956,T0056457304.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0056457304.V13.jpeg,3
957,101050702.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/101050702.V13.jpeg,3
958,157080000.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/157080000.V13.jpeg,3
959,167890600.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/167890600.V13.jpeg,3
960,156953203.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/156953203.V13.jpeg,3
961,T0073670900.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0073670900.V13.jpeg,3
962,179070001.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/179070001.V13.jpeg,3
963,T0137928529.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0137928529.V13.jpeg,3
964,TOO96280906.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TOO96280906.V13.jpeg,3
965,TO104560106.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TO104560106.V13.jpeg,3
966,TOO105051502.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TOO105051502.V13.jpeg,3
967,176547100.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/176547100.V13.jpeg,3
968,156331600.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/156331600.V13.jpeg,3
969,T00156427700.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T00156427700.V13.jpeg,3
970,126003000.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/126003000.V13.jpeg,3
971,172206600.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/172206600.V13.jpeg,3
972,T00160684400.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T00160684400.V13.jpeg,3
973,T0044936608.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0044936608.V13.jpeg,3
974,82842200.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/82842200.V13.jpeg,3
975,127932300.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/127932300.V13.jpeg,3
976,TO106442100.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TO106442100.V13.jpeg,3
977,00141982100.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/00141982100.V13.jpeg,3
978,156928801.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/156928801.V13.jpeg,3
979,T0048269909.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0048269909.V13.jpeg,3
980,168441700.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/168441700.V13.jpeg,3
981,138231710.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/138231710.V13.jpeg,3
982,T0133039703.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0133039703.V13.jpeg,3
983,T00130154107.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T00130154107.V13.jpeg,3
984,TOO51609200.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TOO51609200.V13.jpeg,3
985,156858800.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/156858800.V13.jpeg,3
986,98292300.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/98292300.V13.jpeg,3
987,84104102.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/84104102.V13.jpeg,3
988,TOO51609208.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TOO51609208.V13.jpeg,3
989,T00130874300.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T00130874300.V13.jpeg,3
990,172734300.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/172734300.V13.jpeg,3
991,169282900.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/169282900.V13.jpeg,3
992,TOO99821408.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TOO99821408.V13.jpeg,3
993,154349700.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/154349700.V13.jpeg,3
994,165327106.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/165327106.V13.jpeg,3
995,T0106709400.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0106709400.V13.jpeg,3
996,13496400.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/13496400.V13.jpeg,3
997,TOO46679403.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TOO46679403.V13.jpeg,3
998,177236000.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/177236000.V13.jpeg,3
999,T00159103400.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T00159103400.V13.jpeg,3
1000,148982410.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/148982410.V13.jpeg,3
1001,T0103350904.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0103350904.V13.jpeg,3
1002,TO103670222.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TO103670222.V13.jpeg,3
1003,TOO79055410.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TOO79055410.V13.jpeg,3
1004,167890601.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/167890601.V13.jpeg,3
1005,TO106352300.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TO106352300.V13.jpeg,3
1006,177497400.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/177497400.V13.jpeg,3
1007,T0107038300.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0107038300.V13.jpeg,3
1008,T00124020400.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T00124020400.V13.jpeg,3
1009,T00161106400.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T00161106400.V13.jpeg,3
1010,125151700.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/125151700.V13.jpeg,3
1011,TO11211.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TO11211.V13.jpeg,3
1012,71809900.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/71809900.V13.jpeg,3
1013,T0105400803.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0105400803.V13.jpeg,3
1014,0117158000.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/0117158000.V13.jpeg,3
1015,169283100.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/169283100.V13.jpeg,3
1016,TOO9905004.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TOO9905004.V13.jpeg,3
1017,T00130154108.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T00130154108.V13.jpeg,3
1018,T0104323401.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0104323401.V13.jpeg,3
1019,T0105067100.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0105067100.V13.jpeg,3
1020,53899400.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/53899400.V13.jpeg,3
1021,T0103350903.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0103350903.V13.jpeg,3
1022,176547400.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/176547400.V13.jpeg,3
1023,TOO95925407.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TOO95925407.V13.jpeg,3
1024,T0091437305.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0091437305.V13.jpeg,3
1025,T0163897300.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0163897300.V13.jpeg,3
1026,101050700.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/101050700.V13.jpeg,3
1027,T0103350908.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0103350908.V13.jpeg,3
1028,TOO91528601.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TOO91528601.V13.jpeg,3
1029,T0163438000.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0163438000.V13.jpeg,3
1030,TOO99550904.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TOO99550904.V13.jpeg,3
1031,T0098002700.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0098002700.V13.jpeg,3
1032,T0102074500.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0102074500.V13.jpeg,3
1033,TOO92725701.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TOO92725701.V13.jpeg,3
1034,T0110755700.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0110755700.V13.jpeg,3
1035,135307900.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/135307900.V13.jpeg,3
1036,TOO51609203.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TOO51609203.V13.jpeg,3
1037,TO105937607.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TO105937607.V13.jpeg,3
1038,T0149358315.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0149358315.V13.jpeg,3
1039,TO104862000.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TO104862000.V13.jpeg,3
1040,156551400.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/156551400.V13.jpeg,3
1041,101091000.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/101091000.V13.jpeg,3
1042,TOO77842204.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TOO77842204.V13.jpeg,3
1043,160249908.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/160249908.V13.jpeg,3
1044,153346000.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/153346000.V13.jpeg,3
1045,13496401.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/13496401.V13.jpeg,3
1046,T00102502200.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T00102502200.V13.jpeg,3
1047,T0086097200.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0086097200.V13.jpeg,3
1048,T00156099804.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T00156099804.V13.jpeg,3
1049,123416500.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/123416500.V13.jpeg,3
1050,160249900.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/160249900.V13.jpeg,3
1051,TOO80517300.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TOO80517300.V13.jpeg,3
1052,TO107531912.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TO107531912.V13.jpeg,3
1053,T00144455000.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T00144455000.V13.jpeg,3
1054,TOO49095100.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TOO49095100.V13.jpeg,3
1055,158269806.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/158269806.V13.jpeg,3
1056,T0109439700.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0109439700.V13.jpeg,3
1057,T0082396300.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0082396300.V13.jpeg,3
1058,117133001.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/117133001.V13.jpeg,3
1059,T0149358314.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0149358314.V13.jpeg,3
1060,37357400.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/37357400.V13.jpeg,3
1061,TOO72447400.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TOO72447400.V13.jpeg,3
1062,135951200.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/135951200.V13.jpeg,3
1063,TOO98989500.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TOO98989500.V13.jpeg,3
1064,139822400.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/139822400.V13.jpeg,3
1065,T0009905804.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0009905804.V13.jpeg,3
1066,5202853300.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/5202853300.V13.jpeg,3
1067,T0095690601.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0095690601.V13.jpeg,3
1068,74790600.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/74790600.V13.jpeg,3
1069,T0105209200.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0105209200.V13.jpeg,3
1070,T00163248800.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T00163248800.V13.jpeg,3
1071,TOO99265509.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TOO99265509.V13.jpeg,3
1072,TO106456904.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TO106456904.V13.jpeg,3
1073,154100617.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/154100617.V13.jpeg,3
1074,T0083377900.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0083377900.V13.jpeg,3
1075,T0117338718.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0117338718.V13.jpeg,3
1076,T0098112000.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0098112000.V13.jpeg,3
1077,163152100.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/163152100.V13.jpeg,3
1078,T0104267000.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/T0104267000.V13.jpeg,3
1079,TOO51609207.V13.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/3/TOO51609207.V13.jpeg,3
